date,ln_RV,RV,,,,,
2/29/2012,-0.927661976,0.395477266,,,,,
3/1/2012,-1.154832885,0.315110192,,,,,
3/2/2012,-1.340269893,0.261775008,,,,,
3/5/2012,-1.055523037,0.348010357,,,,,
3/6/2012,-1.467402489,0.230523496,,,,,
3/7/2012,-1.434046575,0.238342497,,,,,
3/8/2012,-1.089171168,0.336495276,,,,,
3/9/2012,-1.159266864,0.313716093,,,,,
3/12/2012,-1.367727364,0.254685109,,,,,
3/13/2012,-1.199797481,0.301255216,,,,,
3/14/2012,-1.141672986,0.319284416,,,,,
3/15/2012,-1.345240559,0.26047704,,,,,
3/16/2012,-1.139605828,0.31994511,,,,,
3/19/2012,-1.568017002,0.208458145,,,,,
3/20/2012,-1.41594704,0.242695662,,,,,
3/21/2012,-1.417277675,0.242372937,,,,,
3/22/2012,-1.254758707,0.285144643,,,,,
3/23/2012,-1.173408198,0.30931095,,,,,
3/26/2012,-1.086117771,0.3375243,,,,,
3/27/2012,-1.51253448,0.220350795,,,,,
3/28/2012,-1.320902302,0.266894374,,,,,
3/29/2012,-1.32370186,0.266148233,,,,,
3/30/2012,-1.114807737,0.327978331,,,,,
4/2/2012,-1.619913254,0.197915867,,,,,
4/3/2012,-0.947516816,0.387702566,,,,,
4/4/2012,-1.166903395,0.311329515,,,,,
4/5/2012,-1.674059126,0.187484496,,,,,
4/6/2012,-1.683990413,0.185631749,,,,,
4/9/2012,-1.513692386,0.220095797,,,,,
4/10/2012,-1.076518061,0.340780038,,,,,
4/11/2012,-1.288047394,0.275808804,,,,,
4/12/2012,-1.429171952,0.239507164,,,,,
4/13/2012,-1.625045644,0.196902688,,,,,
4/16/2012,-0.968985932,0.379467649,,,,,
4/17/2012,-1.508589921,0.221221698,,,,,
4/18/2012,-1.107139984,0.330502854,,,,,
4/19/2012,-1.346617921,0.260118516,,,,,
4/20/2012,-1.487113959,0.22602403,,,,,
4/23/2012,-1.786983256,0.167464606,,,,,
4/24/2012,-1.850163482,0.157211463,,,,,
4/25/2012,-1.166282288,0.311522944,,,,,
4/26/2012,-1.636186778,0.194721143,,,,,
4/27/2012,-1.407054386,0.244863495,,,,,
4/30/2012,-2.308627935,0.099397538,,,,,
5/1/2012,-1.670781182,0.188100068,,,,,
5/2/2012,-1.270910698,0.280575986,,,,,
5/3/2012,-1.864779127,0.154930426,,,,,
5/4/2012,-1.887845364,0.151397665,,,,,
5/7/2012,-1.160441723,0.313347737,,,,,
5/8/2012,-1.48100544,0.227408927,,,,,
5/9/2012,-1.334485849,0.263293513,,,,,
5/10/2012,-1.656150577,0.190872316,,,,,
5/11/2012,-1.652753217,0.191521881,,,,,
5/14/2012,-1.631901681,0.195557333,,,,,
5/15/2012,-1.286586827,0.276211935,,,,,
5/16/2012,-0.980435076,0.375147845,,,,,
5/17/2012,-1.057957663,0.347164113,,,,,
5/18/2012,-0.93752908,0.391594239,,,,,
5/21/2012,-1.331187498,0.264163381,,,,,
5/22/2012,-1.148197889,0.317207899,,,,,
5/23/2012,-0.867558268,0.419975767,,,,,
5/24/2012,-0.78035414,0.4582437,,,,,
5/25/2012,-1.101409522,0.332402225,,,,,
5/28/2012,-1.511133474,0.220659724,,,,,
5/29/2012,-1.180853571,0.307016566,,,,,
5/30/2012,-1.020810861,0.360302666,,,,,
5/31/2012,-0.959464395,0.38309802,,,,,
6/1/2012,-0.316477567,0.728711359,,,,,
6/4/2012,-1.090709133,0.335978156,,,,,
6/5/2012,-0.949733111,0.386844254,,,,,
6/6/2012,-0.945993615,0.388293565,,,,,
6/7/2012,-0.760990458,0.467203452,,,,,
6/8/2012,-1.092057416,0.335525468,,,,,
6/11/2012,-0.882114911,0.41390661,,,,,
6/12/2012,-0.797797117,0.450319874,,,,,
6/13/2012,-1.024557181,0.358955382,,,,,
6/14/2012,-1.12211389,0.325590803,,,,,
6/15/2012,-1.387650332,0.249661237,,,,,
6/18/2012,-0.730361863,0.481734637,,,,,
6/19/2012,-1.1718541,0.309792023,,,,,
6/20/2012,-0.595384768,0.551350383,,,,,
6/21/2012,-0.827832666,0.436995375,,,,,
6/22/2012,-1.295518335,0.27375593,,,,,
6/25/2012,-1.690143869,0.184492979,,,,,
6/26/2012,-1.134192385,0.321681812,,,,,
6/27/2012,-1.748353976,0.174060215,,,,,
6/28/2012,-1.20911663,0.298460814,,,,,
6/29/2012,0.026351436,1.026701705,,,,,
7/2/2012,-1.486050851,0.226264446,,,,,
7/3/2012,-1.749509601,0.173859183,,,,,
7/4/2012,-1.809584702,0.163722116,,,,,
7/5/2012,-0.88365074,0.413271408,,,,,
7/6/2012,-1.501688754,0.222753666,,,,,
7/9/2012,-1.445591853,0.235606591,,,,,
7/10/2012,-1.646419918,0.192738695,,,,,
7/11/2012,-1.381907491,0.251099127,,,,,
7/12/2012,-1.510930007,0.220704626,,,,,
7/13/2012,-1.164908801,0.31195111,,,,,
7/16/2012,-1.412680768,0.243489668,,,,,
7/17/2012,-0.979729386,0.375412677,,,,,
7/18/2012,-1.195087829,0.302677369,,,,,
7/19/2012,-1.158427536,0.313979514,,,,,
7/20/2012,-1.111752241,0.328982,,,,,
7/23/2012,-1.192568159,0.303440978,,,,,
7/24/2012,-1.362277586,0.256076875,,,,,
7/25/2012,-0.853823609,0.425783785,,,,,
7/26/2012,-0.588851138,0.554964496,,,,,
7/27/2012,-0.163926016,0.848804818,,,,,
7/30/2012,-1.425844121,0.240305531,,,,,
7/31/2012,-1.073460542,0.341823574,,,,,
8/1/2012,-0.893564381,0.409194625,,,,,
8/2/2012,0.120954117,1.128573129,,,,,
8/3/2012,-0.737988066,0.478074803,,,,,
8/6/2012,-1.03259384,0.356082141,,,,,
8/7/2012,-1.735769655,0.176264485,,,,,
8/8/2012,-1.748578023,0.174021222,,,,,
8/9/2012,-1.387242156,0.249763163,,,,,
8/10/2012,-1.605777795,0.200733365,,,,,
8/13/2012,-1.668298708,0.188567601,,,,,
8/14/2012,-1.834740157,0.159654982,,,,,
8/15/2012,-2.003493293,0.134863342,,,,,
8/16/2012,-1.885909401,0.151691049,,,,,
8/17/2012,-1.63035452,0.195860126,,,,,
8/20/2012,-1.619309568,0.198035382,,,,,
8/21/2012,-1.295497776,0.273761559,,,,,
8/22/2012,-1.243665872,0.288325315,,,,,
8/23/2012,-1.510582556,0.220781323,,,,,
8/24/2012,-1.268146851,0.281352527,,,,,
8/27/2012,-2.144709935,0.117101999,,,,,
8/28/2012,-1.761721493,0.171748945,,,,,
8/29/2012,-1.876991028,0.153049937,,,,,
8/30/2012,-1.885289128,0.151785168,,,,,
8/31/2012,-0.764513343,0.465560444,,,,,
9/3/2012,-2.161381998,0.115165852,,,,,
9/4/2012,-1.630900706,0.195753179,,,,,
9/5/2012,-1.154851455,0.315104341,,,,,
9/6/2012,-1.044771747,0.351772103,,,,,
9/7/2012,-1.227371187,0.293061971,,,,,
9/10/2012,-1.917851729,0.146922252,,,,,
9/11/2012,-1.619250355,0.198047109,,,,,
9/12/2012,-1.055471356,0.348028343,,,,,
9/13/2012,-0.797554378,0.450429198,,,,,
9/14/2012,-1.276613639,0.278980431,,,,,
9/17/2012,-1.278794845,0.278372581,,,,,
9/18/2012,-1.337410516,0.262524592,,,,,
9/19/2012,-1.426113834,0.240240726,,,,,
9/20/2012,-1.205384171,0.299576889,,,,,
9/21/2012,-0.744622153,0.474913711,,,,,
9/24/2012,-1.266479292,0.281822091,,,,,
9/25/2012,-1.369123959,0.254329665,,,,,
9/26/2012,-1.507539559,0.221454183,,,,,
9/27/2012,-1.318551297,0.267522582,,,,,
9/28/2012,-1.354057857,0.258190432,,,,,
10/1/2012,-1.269238287,0.281045616,,,,,
10/2/2012,-1.532265228,0.21604572,,,,,
10/3/2012,-1.534521323,0.21555885,,,,,
10/4/2012,-1.352481914,0.258597647,,,,,
10/5/2012,-1.763388035,0.171462956,,,,,
10/8/2012,-1.883376494,0.152075755,,,,,
10/9/2012,-1.385926511,0.250091979,,,,,
10/10/2012,-1.482589819,0.227048911,,,,,
10/11/2012,-1.396242568,0.247525278,,,,,
10/12/2012,-1.480799578,0.227455747,,,,,
10/15/2012,-1.785846732,0.167655042,,,,,
10/16/2012,-1.764056379,0.171348398,,,,,
10/17/2012,-1.44908403,0.234785246,,,,,
10/18/2012,-1.695224165,0.183558077,,,,,
10/19/2012,-1.772538665,0.169901119,,,,,
10/22/2012,-1.84020932,0.158784186,,,,,
10/23/2012,-1.894246424,0.150431654,,,,,
10/24/2012,-1.47058377,0.229791301,,,,,
10/25/2012,-1.636766023,0.194608385,,,,,
10/26/2012,-1.515852071,0.219620972,,,,,
10/29/2012,-1.957231278,0.141248959,,,,,
10/30/2012,-2.060651548,0.127370955,,,,,
10/31/2012,-1.963634298,0.140347429,,,,,
11/1/2012,-1.922230926,0.146280257,,,,,
11/2/2012,-1.388258382,0.249509477,,,,,
11/5/2012,-1.742080817,0.175155554,,,,,
11/6/2012,-1.750300884,0.173721665,,,,,
11/7/2012,-1.098732476,0.333293273,,,,,
11/8/2012,-1.401765925,0.246161877,,,,,
11/9/2012,-1.660778818,0.189990954,,,,,
11/12/2012,-1.978050261,0.138338699,,,,,
11/13/2012,-1.632204594,0.195498105,,,,,
11/14/2012,-1.678488786,0.18665584,,,,,
11/15/2012,-1.82790145,0.160750557,,,,,
11/16/2012,-1.671460857,0.187972264,,,,,
11/19/2012,-1.829745964,0.160454324,,,,,
11/20/2012,-1.205911117,0.299419069,,,,,
11/21/2012,-1.558997018,0.21034694,,,,,
11/22/2012,-1.849588772,0.15730184,,,,,
11/23/2012,-1.687658246,0.18495213,,,,,
11/26/2012,-1.979910377,0.138081612,,,,,
11/27/2012,-1.577390416,0.206513309,,,,,
11/28/2012,-1.807476008,0.16406772,,,,,
11/29/2012,-1.843838748,0.158208935,,,,,
11/30/2012,-1.584067553,0.205138985,,,,,
12/3/2012,-1.878922429,0.152754621,,,,,
12/4/2012,-2.089982094,0.123689351,,,,,
12/5/2012,-2.262956705,0.104042407,,,,,
12/6/2012,-1.661269886,0.189897679,,,,,
12/7/2012,-1.506891912,0.221597654,,,,,
12/10/2012,-2.008167363,0.134234452,,,,,
12/11/2012,-1.934358213,0.144516988,,,,,
12/12/2012,-2.126371972,0.119269222,,,,,
12/13/2012,-1.716411094,0.179709954,,,,,
12/14/2012,-1.486574859,0.226145912,,,,,
12/17/2012,-1.84608359,0.157854179,,,,,
12/18/2012,-2.426149597,0.088376463,,,,,
12/19/2012,-1.910111027,0.148063947,,,,,
12/20/2012,-1.39044932,0.248963415,,,,,
12/21/2012,-1.341230621,0.261523634,,,,,
12/24/2012,-2.422955972,0.088659156,,,,,
12/27/2012,-1.495793167,0.224070809,,,,,
12/28/2012,-1.616622224,0.198568287,,,,,
12/31/2012,-1.122738273,0.325387574,,,,,
1/2/2013,-0.803594228,0.447716872,,,,,
1/3/2013,-1.126018017,0.324322134,,,,,
1/4/2013,-1.312933994,0.269029566,,,,,
1/7/2013,-1.528449853,0.21687159,,,,,
1/8/2013,-1.518435653,0.219054296,,,,,
1/9/2013,-1.867830757,0.154458356,,,,,
1/10/2013,-1.243989424,0.288232041,,,,,
1/11/2013,-1.151786424,0.316071627,,,,,
1/14/2013,-1.480296908,0.227570111,,,,,
1/15/2013,-0.984242856,0.373722081,,,,,
1/16/2013,-1.194174107,0.302954059,,,,,
1/17/2013,-1.352323869,0.25863852,,,,,
1/18/2013,-1.036492158,0.354696722,,,,,
1/21/2013,-2.034103833,0.130797647,,,,,
1/22/2013,-0.945368661,0.388536306,,,,,
1/23/2013,-1.241103052,0.289065188,,,,,
1/24/2013,-1.106986874,0.330553461,,,,,
1/25/2013,-1.183986866,0.306056098,,,,,
1/28/2013,-1.532729719,0.215945392,,,,,
1/29/2013,-1.698360728,0.182983238,,,,,
1/30/2013,-1.75158464,0.173498792,,,,,
1/31/2013,-1.888176653,0.151347516,,,,,
2/1/2013,-1.020220484,0.360515444,,,,,
2/4/2013,-1.371703275,0.253674514,,,,,
2/5/2013,-0.821622215,0.439717759,,,,,
2/6/2013,-1.252671091,0.285740538,,,,,
2/7/2013,-0.928442416,0.39516874,,,,,
2/8/2013,-1.305762948,0.270965723,,,,,
2/11/2013,-1.489602608,0.225462235,,,,,
2/12/2013,-1.239800904,0.289441839,,,,,
2/13/2013,-1.461199748,0.231957817,,,,,
2/14/2013,-1.312057442,0.269265488,,,,,
2/15/2013,-1.124715419,0.32474487,,,,,
2/18/2013,-1.888488577,0.151300315,,,,,
2/19/2013,-1.805535187,0.164386456,,,,,
2/20/2013,-1.019442953,0.360795864,,,,,
2/21/2013,-1.095069976,0.334516198,,,,,
2/22/2013,-1.350025201,0.259233728,,,,,
2/25/2013,-0.488953964,0.613267559,,,,,
2/26/2013,-0.455001443,0.634447052,,,,,
2/27/2013,-0.970369867,0.378942854,,,,,
2/28/2013,-1.291005487,0.274994141,,,,,
3/1/2013,-1.079959122,0.339609408,,,,,
3/4/2013,-1.469762456,0.229980109,,,,,
3/5/2013,-1.715459987,0.179880959,,,,,
3/6/2013,-2.03909333,0.130146657,,,,,
3/7/2013,-1.296035818,0.273614303,,,,,
3/8/2013,-0.732505516,0.480703071,,,,,
3/11/2013,-1.941257157,0.143523405,,,,,
3/12/2013,-1.76066721,0.171930112,,,,,
3/13/2013,-1.282686101,0.277291466,,,,,
3/14/2013,-1.501692225,0.222752893,,,,,
3/15/2013,-1.159235268,0.313726005,,,,,
3/18/2013,-0.692014273,0.500566775,,,,,
3/19/2013,-0.41975005,0.657211069,,,,,
3/20/2013,-0.984787693,0.373518519,,,,,
3/21/2013,-1.109232441,0.329812014,,,,,
3/22/2013,-1.230090423,0.292266149,,,,,
3/25/2013,-0.467949459,0.626285176,,,,,
3/26/2013,-1.246903756,0.28739326,,,,,
3/27/2013,-1.470654817,0.229774975,,,,,
3/28/2013,-1.409222512,0.244333175,,,,,
3/29/2013,-2.189198673,0.112006467,,,,,
4/1/2013,-2.100643073,0.122377705,,,,,
4/2/2013,-1.692042737,0.184142984,,,,,
4/3/2013,-1.94332886,0.143226375,,,,,
4/4/2013,-0.419855882,0.657141519,,,,,
4/5/2013,-0.663770611,0.514906159,,,,,
4/8/2013,-1.66676626,0.188856793,,,,,
4/9/2013,-1.227507295,0.293022086,,,,,
4/10/2013,-1.609391074,0.200009368,,,,,
4/11/2013,-1.795893792,0.165979035,,,,,
4/12/2013,-1.455406407,0.233305528,,,,,
4/15/2013,-1.354617274,0.258046037,,,,,
4/16/2013,-0.962741317,0.381844692,,,,,
4/17/2013,-0.91550643,0.400313844,,,,,
4/18/2013,-1.180065361,0.307258655,,,,,
4/19/2013,-1.30362498,0.271545659,,,,,
4/22/2013,-1.817494226,0.16243226,,,,,
4/23/2013,-1.051850998,0.349290614,,,,,
4/24/2013,-1.574407698,0.2071302,,,,,
4/25/2013,-1.520137134,0.218681896,,,,,
4/26/2013,-1.4883502,0.225744782,,,,,
4/29/2013,-1.931243722,0.144967787,,,,,
4/30/2013,-1.453280516,0.233802037,,,,,
5/1/2013,-1.32529945,0.265723376,,,,,
5/2/2013,-0.279698144,0.756011914,,,,,
5/3/2013,-0.226782359,0.797094244,,,,,
5/6/2013,-1.952057122,0.141981697,,,,,
5/7/2013,-1.926019144,0.145727164,,,,,
5/8/2013,-1.68511646,0.185422836,,,,,
5/9/2013,-1.412622572,0.243503839,,,,,
5/10/2013,-0.988076464,0.37229212,,,,,
5/13/2013,-1.390328439,0.248993512,,,,,
5/14/2013,-1.175189306,0.308760524,,,,,
5/15/2013,-1.204914007,0.299717772,,,,,
5/16/2013,-1.206387674,0.299276413,,,,,
5/17/2013,-1.47509857,0.228756177,,,,,
5/20/2013,-1.771927062,0.170005063,,,,,
5/21/2013,-1.422967011,0.240997912,,,,,
5/22/2013,-0.630831771,0.532148991,,,,,
5/23/2013,-1.116494675,0.327425518,,,,,
5/24/2013,-1.237036494,0.290243082,,,,,
5/27/2013,-2.818087396,0.059720054,,,,,
5/28/2013,-1.320616733,0.266970602,,,,,
5/29/2013,-1.087870916,0.336933089,,,,,
5/30/2013,-1.131792534,0.322454727,,,,,
5/31/2013,-1.167656474,0.311095147,,,,,
6/3/2013,-0.873347219,0.417551571,,,,,
6/4/2013,-1.509068975,0.221115746,,,,,
6/5/2013,-1.132784155,0.322135133,,,,,
6/6/2013,-0.511089232,0.599841856,,,,,
6/7/2013,-0.828535214,0.436688473,,,,,
6/10/2013,-1.700005826,0.18268246,,,,,
6/11/2013,-1.175580925,0.308639631,,,,,
6/12/2013,-1.526153072,0.217370269,,,,,
6/13/2013,-1.018267848,0.361220087,,,,,
6/14/2013,-2.015889878,0.133201817,,,,,
6/17/2013,-1.904184982,0.148943985,,,,,
6/18/2013,-1.294041575,0.274160501,,,,,
6/19/2013,-1.060645367,0.346232291,,,,,
6/20/2013,-0.680002179,0.506615888,,,,,
6/21/2013,-1.248891657,0.286822518,,,,,
6/24/2013,-1.103652636,0.331657445,,,,,
6/25/2013,-1.534869695,0.215483768,,,,,
6/26/2013,-1.416262722,0.24261906,,,,,
6/27/2013,-1.706218953,0.181550949,,,,,
6/28/2013,-1.537960339,0.214818812,,,,,
7/1/2013,-1.953234398,0.141814644,,,,,
7/2/2013,-1.675404381,0.187232451,,,,,
7/3/2013,-1.193273953,0.303226887,,,,,
7/4/2013,-0.910130514,0.402471692,,,,,
7/5/2013,-1.25365739,0.285458851,,,,,
7/8/2013,-2.192901774,0.111592462,,,,,
7/9/2013,-1.342302812,0.261243381,,,,,
7/10/2013,-0.238862267,0.787523343,,,,,
7/11/2013,0.252123001,1.2867543,,,,,
7/12/2013,-1.079912329,0.3396253,,,,,
7/15/2013,-1.252312611,0.285842988,,,,,
7/16/2013,-1.249062918,0.286773401,,,,,
7/17/2013,-1.023690223,0.359266717,,,,,
7/18/2013,-1.810451551,0.163580255,,,,,
7/19/2013,-1.743297819,0.174942519,,,,,
7/22/2013,-1.965849017,0.140036942,,,,,
7/23/2013,-2.088376004,0.123888166,,,,,
7/24/2013,-1.180863696,0.307013458,,,,,
7/25/2013,-1.373594114,0.253195309,,,,,
7/26/2013,-1.895285333,0.15027545,,,,,
7/29/2013,-2.219390072,0.108675373,,,,,
7/30/2013,-2.076989119,0.125306929,,,,,
7/31/2013,-0.925030964,0.396519141,,,,,
8/1/2013,-1.308216544,0.270301698,,,,,
8/2/2013,-0.945744651,0.388390248,,,,,
8/5/2013,-1.962936022,0.140445464,,,,,
8/6/2013,-2.098653647,0.122621409,,,,,
8/7/2013,-1.897416231,0.14995557,,,,,
8/8/2013,-2.107420942,0.12155105,,,,,
8/9/2013,-2.548462841,0.078201782,,,,,
8/12/2013,-2.354882182,0.094904687,,,,,
8/13/2013,-1.797129796,0.165774011,,,,,
8/14/2013,-2.480874936,0.083669988,,,,,
8/15/2013,-0.605303539,0.545908697,,,,,
8/16/2013,-2.007640506,0.134305193,,,,,
8/19/2013,-2.347121046,0.095644121,,,,,
8/20/2013,-1.710807588,0.180719787,,,,,
8/21/2013,-1.440194182,0.236881756,,,,,
8/22/2013,-1.393095242,0.248305548,,,,,
8/23/2013,-1.821142336,0.161840769,,,,,
8/26/2013,-2.563822764,0.077009787,,,,,
8/27/2013,-1.802670584,0.164858033,,,,,
8/28/2013,-1.867357062,0.15453154,,,,,
8/29/2013,-1.62267396,0.197370233,,,,,
8/30/2013,-2.147686864,0.116753913,,,,,
9/2/2013,-2.637505398,0.07153951,,,,,
9/3/2013,-1.88801314,0.151372266,,,,,
9/4/2013,-2.290007663,0.101265686,,,,,
9/5/2013,-1.433916866,0.238373415,,,,,
9/6/2013,-1.3019181,0.272009551,,,,,
9/9/2013,-1.969528723,0.139522595,,,,,
9/10/2013,-2.221255669,0.108472817,,,,,
9/11/2013,-1.989437154,0.136772386,,,,,
9/12/2013,-2.007653593,0.134303436,,,,,
9/13/2013,-1.923411332,0.146107689,,,,,
9/16/2013,-2.059474416,0.127520975,,,,,
9/17/2013,-2.609613237,0.07356299,,,,,
9/18/2013,-0.665322908,0.514107492,,,,,
9/19/2013,-1.628826734,0.196159587,,,,,
9/20/2013,-1.895408992,0.150256869,,,,,
9/23/2013,-1.721168042,0.178857113,,,,,
9/24/2013,-2.258827425,0.104472915,,,,,
9/25/2013,-2.401343194,0.090596183,,,,,
9/26/2013,-2.186956505,0.112257886,,,,,
9/27/2013,-2.255572857,0.104813483,,,,,
9/30/2013,-2.133989374,0.118364152,,,,,
10/1/2013,-1.808603513,0.163882837,,,,,
10/2/2013,-1.662128276,0.189734742,,,,,
10/3/2013,-1.673821935,0.187528971,,,,,
10/4/2013,-2.17072549,0.114094812,,,,,
10/7/2013,-2.42136291,0.088800508,,,,,
10/8/2013,-2.448173911,0.08645131,,,,,
10/9/2013,-1.794488565,0.166212438,,,,,
10/10/2013,-2.17918661,0.113133515,,,,,
10/11/2013,-2.130304965,0.118801058,,,,,
10/14/2013,-2.558289188,0.077437108,,,,,
10/15/2013,-1.762213259,0.171664505,,,,,
10/16/2013,-1.669950332,0.188256416,,,,,
10/17/2013,-1.549531997,0.21234733,,,,,
10/18/2013,-2.467095271,0.084830912,,,,,
10/21/2013,-2.595447373,0.074612489,,,,,
10/22/2013,-1.347419822,0.25991001,,,,,
10/23/2013,-2.419334908,0.088980778,,,,,
10/24/2013,-1.833840763,0.159798639,,,,,
10/25/2013,-1.99254769,0.136347611,,,,,
10/28/2013,-2.509943571,0.081272825,,,,,
10/29/2013,-1.807352594,0.16408797,,,,,
10/30/2013,-2.001577296,0.135121988,,,,,
10/31/2013,-1.579200511,0.206139839,,,,,
11/1/2013,-1.811796729,0.163360359,,,,,
11/4/2013,-1.75569615,0.172786915,,,,,
11/5/2013,-2.031313309,0.13116315,,,,,
11/6/2013,-1.789407497,0.167059123,,,,,
11/7/2013,0.338216174,1.402443642,,,,,
11/8/2013,-1.079050427,0.33991815,,,,,
11/11/2013,-2.45857626,0.085556675,,,,,
11/12/2013,-1.484409341,0.226636166,,,,,
11/13/2013,-1.457428327,0.232834279,,,,,
11/14/2013,-1.655430062,0.191009892,,,,,
11/15/2013,-2.123584792,0.11960211,,,,,
11/18/2013,-2.240989421,0.106353224,,,,,
11/19/2013,-1.714253294,0.180098151,,,,,
11/20/2013,-0.676235395,0.5085278,,,,,
11/21/2013,-1.21125145,0.297824334,,,,,
11/22/2013,-2.163638226,0.114906304,,,,,
11/25/2013,-2.162983253,0.11498159,,,,,
11/26/2013,-1.806411313,0.164242495,,,,,
11/27/2013,-1.978074932,0.138335286,,,,,
11/28/2013,-2.313336417,0.098930627,,,,,
11/29/2013,-2.227888207,0.107755748,,,,,
12/2/2013,-1.781819912,0.16833152,,,,,
12/3/2013,-2.331815592,0.097119258,,,,,
12/4/2013,-2.002807356,0.134955882,,,,,
12/5/2013,-1.112845866,0.328622414,,,,,
12/6/2013,-1.570696244,0.207900383,,,,,
12/9/2013,-2.719244129,0.065924566,,,,,
12/10/2013,-2.250056002,0.105393322,,,,,
12/11/2013,-1.93204226,0.144852071,,,,,
12/12/2013,-1.820554929,0.161935863,,,,,
12/13/2013,-2.177063463,0.113373969,,,,,
12/16/2013,-2.181510006,0.112870966,,,,,
12/17/2013,-2.162047746,0.115089206,,,,,
12/18/2013,-0.745816246,0.474346958,,,,,
12/19/2013,-1.799379521,0.165401485,,,,,
12/20/2013,-1.931211585,0.144972446,,,,,
12/23/2013,-2.70295804,0.06700701,,,,,
12/24/2013,-2.91464959,0.054223028,,,,,
12/27/2013,-0.993882913,0.370136689,,,,,
12/30/2013,-1.956323743,0.141377206,,,,,
12/31/2013,-1.750179909,0.173742683,,,,,
1/2/2014,-1.266183496,0.281905465,,,,,
1/3/2014,-1.874602514,0.153415935,,,,,
1/6/2014,-1.927716886,0.145479967,,,,,
1/7/2014,-1.927971736,0.145442896,,,,,
1/8/2014,-1.773647234,0.169712876,,,,,
1/9/2014,-1.485566778,0.226374001,,,,,
1/10/2014,-0.663857986,0.514861171,,,,,
1/13/2014,-2.286040244,0.101668247,,,,,
1/14/2014,-2.335478622,0.096764158,,,,,
1/15/2014,-1.916193786,0.147166043,,,,,
1/16/2014,-1.80809802,0.1639657,,,,,
1/17/2014,-2.157462149,0.115618171,,,,,
1/20/2014,-2.504416624,0.081723259,,,,,
1/21/2014,-2.221640088,0.108431126,,,,,
1/22/2014,-2.226884327,0.107863976,,,,,
1/23/2014,-1.529760847,0.216587459,,,,,
1/24/2014,-1.434368603,0.238265757,,,,,
1/27/2014,-2.038530655,0.130219908,,,,,
1/28/2014,-2.223966009,0.108179217,,,,,
1/29/2014,-1.464543081,0.2311836,,,,,
1/30/2014,-1.750325847,0.173717329,,,,,
1/31/2014,-1.641416753,0.193705415,,,,,
2/3/2014,-1.856479322,0.156221669,,,,,
2/4/2014,-2.018426346,0.132864383,,,,,
2/5/2014,-1.99037388,0.136644327,,,,,
2/6/2014,-1.088088761,0.336859698,,,,,
2/7/2014,-1.634556938,0.195038766,,,,,
2/10/2014,-2.799648889,0.060831417,,,,,
2/11/2014,-1.957291127,0.141240506,,,,,
2/12/2014,-1.891116027,0.150903303,,,,,
2/13/2014,-1.725270758,0.178124816,,,,,
2/14/2014,-2.43386045,0.087697626,,,,,
2/17/2014,-2.467270878,0.084816017,,,,,
2/18/2014,-2.367957724,0.093671835,,,,,
2/19/2014,-2.793618191,0.061199382,,,,,
2/20/2014,-2.250791095,0.105315877,,,,,
2/21/2014,-2.435891073,0.087519726,,,,,
2/24/2014,-2.53622568,0.079164629,,,,,
2/25/2014,-2.435365304,0.087565753,,,,,
2/26/2014,-2.380304417,0.092522408,,,,,
2/27/2014,-2.117018093,0.120390086,,,,,
2/28/2014,-1.062008841,0.345760534,,,,,
3/3/2014,-1.907465302,0.148456202,,,,,
3/4/2014,-2.049985897,0.128736719,,,,,
3/5/2014,-1.96822608,0.139704461,,,,,
3/6/2014,-1.735321279,0.176343536,,,,,
3/7/2014,-2.032731435,0.130977276,,,,,
3/10/2014,-2.70558859,0.066830976,,,,,
3/11/2014,-2.645195524,0.070991472,,,,,
3/12/2014,-2.506254864,0.081573171,,,,,
3/13/2014,-1.333171311,0.26363985,,,,,
3/14/2014,-1.998388999,0.135553484,,,,,
3/17/2014,-2.315173865,0.098749014,,,,,
3/18/2014,-1.877358895,0.152993645,,,,,
3/19/2014,-1.678857115,0.186587102,,,,,
3/20/2014,-1.980335714,0.138022893,,,,,
3/21/2014,-2.195187369,0.111337698,,,,,
3/24/2014,-1.38506489,0.250307557,,,,,
3/25/2014,-1.772685745,0.169876132,,,,,
3/26/2014,-2.000389928,0.135282523,,,,,
3/27/2014,-1.921495759,0.146387837,,,,,
3/28/2014,-1.961569198,0.14063756,,,,,
3/31/2014,-1.879535932,0.152660934,,,,,
4/1/2014,-2.618525953,0.072910257,,,,,
4/2/2014,-2.61875626,0.072893467,,,,,
4/3/2014,-1.450635352,0.234421301,,,,,
4/4/2014,-1.758998894,0.172217185,,,,,
4/7/2014,-3.051393183,0.047292991,,,,,
4/8/2014,-2.509643584,0.08129721,,,,,
4/9/2014,-1.974175061,0.138875829,,,,,
4/10/2014,-2.700476885,0.067173471,,,,,
4/11/2014,-2.955694573,0.052042501,,,,,
4/14/2014,-2.45804288,0.085602321,,,,,
4/15/2014,-2.515341092,0.080835335,,,,,
4/16/2014,-2.436477546,0.087468413,,,,,
4/17/2014,-2.881659331,0.056041694,,,,,
4/18/2014,-4.309406388,0.013441526,,,,,
4/21/2014,-3.679032883,0.02524738,,,,,
4/22/2014,-2.92648278,0.053585178,,,,,
4/23/2014,-2.223798885,0.108197298,,,,,
4/24/2014,-2.458694409,0.085546567,,,,,
4/25/2014,-3.251385898,0.038720508,,,,,
4/28/2014,-2.671581721,0.069142774,,,,,
4/29/2014,-2.361580153,0.094271143,,,,,
